fc.annotation...c..GeneID...,X15.bam,X18.bam,X2.bam,X33.bam
LOC107984827,1,0,1,0
GLG1,18,32,58,63
RNU6-237P,0,0,0,0
RPS10P23,0,0,0,0
HSPE1P7,0,0,0,0
RFWD3,2,6,7,2
TMPOP2,0,0,0,0
MLKL,2,3,1,4
FA2H,0,1,0,0
LOC105371343,0,0,0,0
WDR59,9,7,5,14
ZNRF1,6,4,2,3
LDHD,0,0,0,0
ZFP1,2,6,0,1
RPS4Y1P1,0,0,0,0
CTRB2,0,0,0,0
CTRB1,0,0,0,0
LOC100506281,0,0,0,0
BCAR1,1,2,2,1
LOC105371344,0,0,0,0
LOC105371345,0,0,0,1
RNU6-758P,0,0,0,0
CFDP1,10,9,11,15
TMEM170A,1,6,6,4
CHST6,2,0,1,1
TMEM231P1,0,0,0,0
CHST5,1,0,0,1
TMEM231,2,1,0,2
GABARAPL2,27,34,31,38
ADAT1,4,4,5,3
KARS1,3,15,7,6
TERF2IP,15,29,65,32
CPHXL2,2,4,2,1
DUXB,0,0,0,0
RN7SL520P,0,0,0,0
ATP5PBP7,1,0,0,0
CPHXL,0,0,0,0
LOC105371348,4,1,2,2
LOC105371347,0,0,0,0
RNA5SP430,0,0,0,0
LOC105371349,0,0,0,0
RPL18P13,1,0,0,0
CNTNAP4,5,5,0,4
RN7SKP233,0,0,0,0
LINC02125,0,1,0,0
LOC105376774,0,0,0,0
MIR4719,0,0,0,0
LOC100128497,1,0,1,0
MON1B,2,1,2,1
SYCE1L,0,1,1,0
VN2R10P,0,0,0,0
ADAMTS18,7,2,0,2
LOC105376775,1,2,0,2
LINC02131,0,0,1,0
NUDT7,0,0,0,0
LOC107984878,2,1,1,1
VAT1L,1,2,0,5
PPIAP50,0,0,0,0
LOC105371351,0,0,0,0
CLEC3A,0,0,0,1
KRT8P22,0,0,1,0
LOC107984897,0,0,0,1
LOC100131126,0,0,0,0
WWOX,66,53,67,92
WWOX-AS1,0,0,0,0
LSM3P5,0,0,0,0
LOC105371354,0,0,0,0
LOC112268165,0,0,0,0
RPS3P7,0,0,0,0
LOC107984806,0,0,0,0
MAF,14,11,17,15
RNA5SP431,0,0,0,0
LOC101928230,1,0,1,1
LOC105371356,0,1,0,1
MAFTRR,1,1,1,0
LINC01229,0,0,0,0
LINC01228,0,0,0,0
LOC105371357,1,1,1,0
LOC105371358,0,0,0,0
DYNLRB2-AS1,7,6,2,9
DYNLRB2,0,0,0,0
LOC105371360,0,0,0,0
LINC01227,0,0,1,0
CDYL2,1,1,5,7
ARLNC1,4,3,0,1
CMC2,5,1,10,5
CENPN,0,0,0,0
CENPN-AS1,0,0,0,0
ATMIN,1,1,4,4
C16orf46,0,1,0,0
LOC105371361,0,0,0,0
GCSH,1,0,0,3
PKD1L2,2,2,0,4
RNU6-1191P,0,0,0,0
BCO1,2,0,1,0
GAN,0,6,5,7
MIR4720,0,0,0,0
CMIP,46,54,110,94
PPIAP51,0,0,0,0
MIR7854,0,0,0,0
MIR6504,0,0,0,0
LOC105371362,0,0,0,0
LOC100129617,0,0,0,0
PLCG2,10,26,29,19
RN7SKP176,0,0,0,0
SDR42E1,0,1,1,2
LOC112268169,0,0,0,0
HSD17B2,1,1,0,1
LOC105371363,0,0,0,0
MTCYBP28,0,0,0,0
MTND6P28,0,0,0,0
MPHOSPH6,0,1,1,1
RN7SKP190,0,0,0,0
LOC100419639,0,0,0,0
LOC101928392,0,0,0,0
CDH13,13,17,9,14
MIR8058,0,0,0,0
LOC101928446,0,0,0,0
RN7SL134P,0,0,0,0
LOC101928417,0,0,0,0
LOC105371368,0,0,0,0
MIR3182,0,0,0,0
LOC105371366,0,0,0,0
LOC102724163,0,0,0,0
HSBP1,0,3,3,9
MLYCD,0,2,0,6
LOC105371372,0,0,0,0
LOC105371371,0,0,0,1
OSGIN1,0,0,0,0
NECAB2,2,1,0,1
SLC38A8,0,3,1,1
RNA5SP432,0,0,0,0
MBTPS1,3,9,12,15
LOC648774,0,0,0,0
HSDL1,1,0,5,0
DNAAF1,1,1,1,0
TAF1C,0,0,0,0
ADAD2,0,0,0,0
LOC654780,0,0,0,0
KCNG4,0,0,1,0
RNA5SP433,0,0,0,0
WFDC1,0,0,0,0
ATP2C2,3,1,1,2
ATP2C2-AS1,1,0,0,0
MEAK7,2,2,3,0
COTL1,50,98,143,57
LOC105371376,0,0,0,1
KLHL36,5,8,10,12
USP10,9,10,20,11
LOC105371378,0,2,0,4
CRISPLD2,9,11,10,6
LOC101928474,0,1,1,1
LOC123862,0,0,0,0
LINC02176,2,2,1,0
ZDHHC7,11,17,12,15
KIAA0513,5,4,10,11
LOC105371380,0,0,0,0
CIBAR2,1,0,1,0
LOC105371381,0,0,0,0
LINC02139,0,0,0,0
LOC105371382,0,1,0,0
GSE1,7,19,32,17
MIR12128,0,0,0,0
COX6CP16,0,0,0,0
LINC00311,0,0,0,0
LOC107984830,0,0,0,0
MIR5093,0,0,0,0
LOC101928502,0,0,0,0
RN7SL381P,0,0,0,0
GINS2,0,1,0,2
C16orf74,1,2,1,2
MIR1910,0,0,0,0
EMC8,0,2,2,3
RNU1-103P,0,0,0,0
LOC101928557,0,0,0,0
COX4I1,19,33,59,43
LOC100422319,0,0,0,0
RPL10AP12,0,0,0,0
IRF8,2,9,5,8
MIR6774,0,0,0,0
LINC02132,0,0,0,0
LOC105371388,0,0,0,0
LOC105371389,0,0,0,0
LOC105376778,0,0,0,0
LINC01082,0,0,0,0
LOC101928582,0,0,0,0
LINC01081,1,0,2,1
LINC02135,0,0,0,1
LINC00917,0,0,0,0
LOC401864,0,0,0,0
FENDRR,0,0,0,0
FOXF1,0,0,0,0
RPL7AP63,0,0,0,0
MTHFSD,0,1,0,3
FLJ30679,0,0,0,0
FOXC2-AS1,0,0,0,0
FOXC2,0,1,0,0
FOXL1,0,0,0,0
LINC02189,0,0,0,0
LINC02188,0,0,1,0
LOC105371392,0,0,0,0
LOC107984819,0,0,0,0
LOC105371393,2,3,2,4
LINC02181,0,0,0,0
LOC105371394,0,0,0,0
LOC101928708,0,0,0,0
RPL39P30,0,0,0,0
LOC101928682,1,1,0,0
C16orf95,1,2,0,0
C16orf95-DT,0,0,0,0
FBXO31,3,4,7,5
TRM-CAT6-1,0,0,0,0
MAP1LC3B,6,15,20,17
ZCCHC14,1,8,2,8
NR3C1P1,0,0,0,0
ZCCHC14-DT,0,0,0,2
JPH3,1,2,0,0
KLHDC4,3,3,12,8
LOC100129215,0,0,0,0
LOC105371399,0,1,0,0
LOC102724467,0,0,0,0
SLC7A5,4,2,4,3
MIR6775,0,0,0,0
MIR11401,0,0,0,0
LOC107987237,0,0,0,0
CA5A,1,5,0,0
LOC107984816,0,0,0,0
BANP,8,14,12,14
LOC400553,1,0,0,0
LOC105371401,0,1,1,1
LINC02182,0,0,0,0
LOC107984862,0,0,0,0
ZNF469,0,2,4,1
LOC112268182,0,0,0,0
ZFPM1,3,3,4,3
MIR5189,0,0,0,0
LOC107984890,0,0,0,0
ZFPM1-AS1,0,0,0,0
LOC107984905,0,0,1,0
ZC3H18-AS1,0,0,0,0
ZC3H18,7,5,16,8
IL17C,0,0,0,0
CYBA,3,6,19,12
MVD,1,2,4,4
SNAI3-AS1,0,0,0,1
SNAI3,0,0,0,0
RNF166,10,12,23,24
CTU2,0,0,0,0
PIEZO1,1,6,8,5
MIR4722,0,0,0,0
LOC100289580,0,0,0,0
LOC339059,0,0,0,0
LOC107984842,1,0,0,0
CDT1,0,0,0,0
APRT,0,3,4,6
GALNS,1,4,4,2
LOC107987238,0,0,0,0
LOC107983950,0,0,0,0
TRAPPC2L,1,0,4,5
PABPN1L,0,1,0,0
CBFA2T3,3,1,5,3
LOC101927793,0,0,0,0
LOC102724632,0,0,0,0
LOC105371409,0,0,0,0
LOC107984871,0,0,0,0
LOC100129697,0,0,0,0
LOC105371411,0,0,0,0
LOC105371412,0,0,1,0
ACSF3,4,1,3,8
LINC00304,1,1,0,0
LINC02138,0,0,0,0
CDH15,0,0,0,0
SLC22A31,0,1,0,0
ZNF778,2,0,4,4
LOC105371413,0,0,1,0
ANKRD11,45,69,117,77
LOC105371414,0,0,0,0
LOC100287036,0,0,0,0
LOC101927817,0,0,0,0
RNU6-430P,0,0,0,0
LOC100130664,0,0,0,0
LOC101930112,1,0,0,2
LOC101927863,0,0,0,0
SPG7,7,9,13,12
RPL13,51,68,151,98
SNORD68,0,0,0,0
CPNE7,1,0,0,0
DPEP1,0,0,0,0
CHMP1A,2,3,5,3
SPATA33,1,0,0,0
LINC02166,0,0,0,0
CDK10,2,2,4,2
SPATA2L,3,2,3,0
VPS9D1,2,0,4,4
VPS9D1-AS1,0,0,0,0
ZNF276,0,0,3,1
FANCA,3,11,7,8
SPIRE2,0,3,1,1
LOC107984817,0,0,0,0
LOC105371419,0,0,0,0
LOC112268179,0,0,0,0
TCF25,35,50,71,70
MC1R,1,0,0,0
TUBB3,1,1,0,1
DEF8,2,0,1,6
SNORA119,0,0,0,0
CENPBD1P,1,0,0,0
AFG3L1P,1,6,6,8
DBNDD1,0,2,0,0
GAS8,0,1,0,2
GAS8-AS1,0,0,0,0
URAHP,0,0,0,0
PRDM7,0,0,0,0
TUBB8P7,0,0,0,0
LOC105376786,0,0,0,0
FAM157C,5,10,4,5
LOC105376781,0,0,0,0
RNU6-355P,0,0,0,0
LOC101927999,0,0,0,0
CICP25,0,0,0,0
SEPTIN14P16,0,2,0,0
LINC02193,1,2,0,1
LOC107987240,0,0,0,0
LOC102723655,0,0,0,0
LOC102723689,0,0,0,0
LOC102723930,1,0,0,0
LOC105379545,0,0,0,0
LOC102723945,0,0,0,3
LOC107987382,0,0,0,0
LOC105379535,2,0,0,0
LOC105379533,0,0,2,0
LOC102723713,0,0,0,0
LOC105379537,0,0,0,0
LOC102723964,0,0,0,0
LOC112268315,0,0,0,0
LOC102723753,2,1,1,2
LOC107987383,0,0,0,1
LOC107987384,0,0,0,0
SLC6A10PB,0,0,0,0
LOC105379539,0,0,0,0
LOC102723999,0,0,0,0
LOC105379540,0,0,0,0
LOC112268316,0,0,0,0
LOC102723815,0,0,0,0
LOC102724014,0,0,0,0
LOC102723841,0,0,0,0
LOC647211,2,1,0,0
LOC102724031,0,0,0,0
LOC105379544,0,0,0,0
LOC102723869,0,0,0,0
LOC102724052,0,0,0,0
LOC105379547,0,0,0,1
LOC102724066,0,0,0,0
LOC107987386,0,0,0,0
LOC102723890,0,0,0,0
LOC101929817,1,10,13,3
LOC102723777,0,0,0,0
LINC02887,2,1,3,1
LOC101929823,2,1,1,0
GTF2IP17,0,0,0,0
LOC101929828,0,0,0,0
SCGB1C2,1,0,0,1
DOC2B,0,0,0,0
LINC02091,0,0,0,1
RPH3AL,1,3,2,4
RPH3AL-AS1,0,0,0,0
LOC105371425,0,0,0,0
LOC105371430,0,0,0,0
C17orf97,0,0,0,0
RFLNB,20,14,14,12
VPS53,13,14,20,20
RPS4XP17,0,0,0,0
TLCD3A,0,0,0,0
GEMIN4,0,0,0,1
DBIL5P,0,0,0,0
GLOD4,0,1,9,6
MRM3,0,0,0,1
NXN,0,2,4,6
LOC101927727,0,0,0,0
TIMM22,2,2,1,1
ABR,15,21,19,29
LOC112268190,0,0,0,0
LOC105371481,0,0,0,0
MIR3183,0,0,0,0
LOC105379599,0,0,0,0
LOC105371480,0,0,0,0
MRPL14P1,0,0,0,0
ABR-AS1,0,0,0,0
LOC107984980,0,0,0,0
BHLHA9,0,0,0,0
TRARG1,0,0,0,0
YWHAE,9,27,36,26
CRK,6,12,18,5
MYO1C,1,4,2,1
LOC105371483,0,1,0,0
INPP5K,5,9,9,6
PITPNA-AS1,0,0,0,0
PITPNA,23,12,39,13
SLC43A2,20,20,24,11
RN7SL105P,0,0,0,0
SCARF1,1,4,9,1
RILP,3,7,6,8
PRPF8,8,9,20,17
TLCD2,0,0,0,1
MIR22HG,2,5,6,1
MIR22,0,0,0,0
WDR81,3,3,3,4
SERPINF2,0,0,0,1
SERPINF1,2,0,3,0
SMYD4,2,2,2,1
RPA1,8,8,12,12
LOC642502,0,0,0,0
RTN4RL1,0,1,0,4
LOC105371486,0,0,0,0
LOC105371485,0,0,0,0
DPH1,0,2,4,2
OVCA2,0,0,0,0
MIR132,0,0,0,0
MIR212,0,0,0,0
HIC1,1,0,0,0
SMG6,14,23,16,20
LOC107984988,0,0,0,0
MCUR1P1,0,0,0,0
RN7SL624P,0,0,0,0
LOC101927839,0,0,0,0
SRR,0,3,2,4
HNRNPA1P16,0,0,0,0
TSR1,1,0,1,0
SNORD91B,0,0,0,0
SNORD91A,0,0,0,0
SGSM2,2,6,2,7
LOC101927864,0,0,0,0
MNT,3,9,11,10
LOC284009,0,0,0,0
METTL16,10,17,15,7
RN7SL33P,0,0,0,0
EIF4A1P9,0,0,0,0
PAFAH1B1,32,20,41,23
SAMD11P1,0,0,0,0
RN7SL608P,0,0,0,0
LOC105371490,0,0,0,0
CLUH,0,3,0,1
MIR6776,0,0,0,0
LOC105371592,0,0,0,0
CCDC92B,0,2,0,0
MIR1253,0,0,0,0
RAP1GAP2,35,42,57,39
LOC101927911,0,0,0,0
OR1D5,0,0,0,0
OR1D2,0,0,0,0
OR1E3,0,0,0,0
OR1G1,0,0,0,0
LOC100288728,2,1,0,1
OR1P1,0,0,0,0
OR1A2,0,0,0,0
OR1A1,0,0,0,0
OR1D4,0,0,0,0
OR1D3P,0,0,0,0
OR3A2,2,0,0,5
OR3A1,0,0,0,0
OR3A4P,0,0,0,0
OR3A5P,0,0,0,0
OR1AC1P,0,0,0,0
OR1R1P,0,0,0,0
OR1E1,0,0,0,0
OR3A3,0,1,0,0
OR1E2,0,0,0,0
SPATA22,1,0,0,0
ASPA,0,0,0,0
TRPV3,0,2,0,1
TRPV1,2,4,0,2
SHPK,1,1,0,2
LOC100422717,0,0,0,0
CTNS,1,0,2,0
LOC105371493,0,0,0,0
LOC105371492,0,0,0,0
P2RX5-TAX1BP3,0,0,1,0
TAX1BP3,0,0,0,0
RPL21P125,0,0,0,0
EMC6,0,0,0,0
P2RX5,0,0,0,0
ITGAE,4,5,9,8
HASPIN,0,0,0,0
NCBP3,9,10,6,9
CAMKK1,1,2,3,3
P2RX1,8,10,13,9
ATP2A3,10,11,14,17
LINC01975,1,0,0,0
ZZEF1,10,21,22,15
RNA5SP434,0,0,0,0
CYB5D2,3,0,3,1
ANKFY1,14,7,11,14
LOC100420060,0,0,0,0
RYKP1,0,0,0,0
UBE2G1,9,20,29,16
MFSD1P1,0,0,0,0
RN7SL774P,0,0,0,0
SPNS3,1,1,1,1
SPNS2-AS1,0,0,0,1
SPNS2,1,2,1,1
MYBBP1A,0,0,0,1
GGT6,0,0,0,0
TXNP4,0,0,0,0
SMTNL2,0,0,0,0
LINC01996,0,0,0,0
LOC105371498,0,1,0,0
RNU6-955P,0,0,0,0
ALOX15,1,0,0,0
LOC105371499,0,1,0,0
PELP1,4,3,1,4
PELP1-DT,1,0,0,0
RPS12P29,0,0,0,0
ARRB2,46,80,126,99
MED11,0,0,3,0
CXCL16,1,1,2,1
ZMYND15,2,2,1,1
TM4SF5,0,0,0,2
VMO1,0,0,0,2
GLTPD2,0,0,0,0
PSMB6,1,6,11,6
C17orf114,0,1,0,1
PLD2,1,2,0,2
MINK1,6,4,12,5
ATP6V0CP1,0,0,0,0
RN7SL784P,0,0,0,0
CHRNE,0,0,0,0
C17orf107,0,0,0,0
GP1BA,0,1,4,1
SLC25A11,1,1,1,0
RNF167,1,2,8,3
PFN1,20,38,120,61
ENO3,1,1,1,0
SPAG7,4,3,12,7
CAMTA2,3,4,3,4
MIR6864,0,0,0,0
MIR6865,0,0,0,0
CAMTA2-AS1,0,0,0,0
INCA1,1,2,0,0
KIF1C,1,0,2,2
KIF1C-AS1,0,0,0,0
LOC105371502,0,0,0,1
LOC105371501,0,0,0,3
SLC52A1,0,0,0,0
LOC100421332,0,0,0,0
ZFP3,1,0,1,1
ZNF232,0,0,1,1
ZNF232-AS1,0,0,0,0
USP6,0,1,0,0
ZNF594,1,1,1,4
ZNF594-DT,3,0,3,4
SCIMP,0,0,0,0
RABEP1,13,18,26,20
LOC105371505,0,0,0,0
NUP88,3,7,9,8
RPAIN,2,6,5,9
C1QBP,2,1,3,0
DHX33,0,1,3,7
DHX33-DT,0,0,0,0
DERL2,2,1,5,7
MIS12,1,0,1,0
LOC728392,2,3,7,8
NLRP1,22,36,40,52
LOC101928044,0,0,0,0
RNU7-31P,0,0,0,0
LOC105371507,0,0,0,0
LOC100128284,0,0,0,0
LOC339166,2,4,3,2
WSCD1,0,0,1,1
LOC105371508,0,1,0,0
RNU6-1264P,0,0,0,0
BTF3P14,0,0,0,0
LOC105371509,0,0,0,0
AIPL1,0,0,0,1
LOC107985017,1,1,0,0
PIMREG,0,0,0,0
PITPNM3,1,0,0,2
KIAA0753,1,2,1,0
RNA5SP435,0,0,0,0
LOC122526780,0,0,0,0
TXNDC17,0,0,1,2
MED31,0,0,1,0
C17orf100,0,0,0,0
MIR4520-1,0,0,0,0
MIR4520-2,0,0,0,0
ALOX15P1,0,0,0,0
SLC13A5,0,0,0,1
RPL23AP73,0,0,0,0
XAF1,2,4,9,6
FBXO39,0,0,0,0
TEKT1,0,1,0,0
ALOX12P2,0,2,1,3
LOC100128007,0,0,0,0
ALOX12-AS1,0,4,1,1
ALOX12,0,0,0,0
RNASEK-C17orf49,0,0,0,1
RNASEK,0,0,0,0
C17orf49,0,0,0,0
MIR497HG,0,0,0,0
MIR195,0,0,0,0
MIR497,0,0,0,0
BCL6B,0,0,0,0
SLC16A13,1,0,0,0
SLC16A11,0,1,0,2
CLEC10A,1,0,1,3
ASGR2,0,3,4,3
LOC105371512,1,3,2,0
RPL7AP64,0,0,0,0
ASGR1,1,1,4,0
DLG4,0,1,0,1
ACADVL,1,6,3,2
MIR324,0,0,0,0
DVL2,2,0,0,2
PHF23,1,1,3,3
GABARAP,21,23,54,33
CTDNEP1,21,29,32,33
ELP5,0,2,3,1
CLDN7,0,0,0,0
SLC2A4,0,0,1,0
YBX2,0,0,0,0
EIF5A,11,11,28,14
GPS2,7,16,18,16
NEURL4,0,0,0,0
ACAP1,10,16,17,21
KCTD11,0,0,0,0
TMEM95,0,0,0,0
TNK1,0,0,0,1
TMEM256-PLSCR3,0,1,0,1
PLSCR3,0,0,0,0
TMEM256,0,0,0,0
NLGN2,0,1,0,1
SPEM1,0,0,0,0
SPEM2,0,0,0,0
SPEM3,0,0,0,1
TMEM102,0,0,0,0
FGF11,0,1,1,0
CHRNB1,1,2,1,1
ZBTB4,5,7,12,14
SLC35G6,0,0,0,0
POLR2A,10,17,35,18
TNFSF12-TNFSF13,0,0,0,0
TNFSF12,0,0,0,0
TNFSF13,0,0,0,0
SENP3,0,0,0,0
SENP3-EIF4A1,0,0,0,0
EIF4A1,0,0,0,0
SNORA48,0,0,0,0
SNORD10,0,0,0,0
SNORA67,0,0,0,0
CD68,0,1,1,0
LOC100996842,0,0,0,0
MPDU1,0,0,1,0
SOX15,0,0,0,0
FXR2,1,2,4,2
SHBG,2,1,0,3
TRUND-NNN6-1,0,0,0,0
SAT2,0,0,0,0
ATP1B2,0,0,0,0
TP53,1,5,15,5
WRAP53,1,0,0,1
EFNB3,0,0,0,0
DNAH2,5,3,1,3
RPL29P2,0,0,0,0
LOC105371516,0,0,0,0
KDM6B,14,7,18,3
LOC107987244,0,0,0,0
TMEM88,0,0,0,0
NAA38,3,9,8,9
CYB5D1,0,0,0,0
CHD3,10,10,13,8
SCARNA21,0,0,0,0
RNF227,0,0,2,0
KCNAB3,1,0,1,1
TRAPPC1,6,3,10,4
CNTROB,0,1,1,2
LOC105371517,0,0,0,0
GUCY2D,0,0,0,1
ALOX15B,0,0,0,0
ALOXE3P1,0,0,0,0
ALOX12B,1,0,0,0
LOC107985075,0,0,0,0
MIR4314,0,1,0,0
ALOXE3,2,0,0,0
TRK-TTT3-5,0,0,0,0
TRQ-CTG1-5,0,0,0,0
TRL-TAG1-1,0,0,0,0
HES7,0,0,1,0
TRR-TCT2-1,0,0,0,0
TRG-GCC2-6,0,0,0,0
LOC105376799,0,1,0,0
TRS-CGA1-1,0,0,0,0
TRT-AGT5-1,0,0,0,0
PER1,8,21,19,19
MIR6883,0,0,0,0
VAMP2,10,13,20,18
TMEM107,0,1,1,0
SNORD118,0,0,0,0
LOC105371520,0,1,1,0
TRW-CCA3-3,0,0,0,0
TRS-GCT4-3,0,0,0,0
MIR4521,0,0,0,0
TRT-AGT1-1,0,0,0,0
TRI-AAT5-5,0,0,0,0
BORCS6,2,1,3,2
AURKB,1,1,0,0
LINC00324,1,0,0,1
TRW-CCA1-1,0,0,0,0
TRG-TCC3-1,0,0,0,0
TRD-GTC2-11,0,0,0,0
TRP-CGG1-3,0,0,0,0
CTC1,3,4,3,13
TRT-AGT1-2,0,0,0,0
TRS-AGA2-6,0,0,0,0
TRI-AAT4-1,0,0,0,0
PFAS,2,0,1,1
SLC25A35,0,0,0,1
RANGRF,0,0,0,0
ARHGEF15,0,0,0,0
ODF4,0,1,0,0
LOC100128288,0,0,0,1
KRBA2,0,0,0,0
RPL26,80,101,188,196
RNF222,0,0,0,0
NDEL1,6,8,18,5
MYH10,10,10,16,8
LOC107987245,0,0,0,0
LOC112268195,0,0,0,0
LOC102724262,0,0,0,0
RNU7-43P,0,0,0,0
PPIAP52,0,0,0,0
RPS26P53,0,0,0,0
LOC105371525,0,0,0,0
LOC105371526,0,0,0,0
CCDC42,0,0,1,0
LOC105371529,3,2,3,0
SPDYE4,0,0,0,0
LOC105371530,0,0,0,0
MFSD6L,0,0,0,0
PIK3R6,5,3,2,2
LOC107985071,0,0,0,0
LOC107985063,2,2,3,4
PIK3R5,29,55,66,39
PIK3R5-DT,0,0,0,0
NTN1,2,4,2,4
LOC101928266,0,0,0,0
LOC105371532,0,0,0,0
LOC105371531,0,0,0,0
STX8,15,12,20,16
CFAP52,0,2,1,1
RPL19P18,0,0,0,0
USP43,1,3,0,3
LOC107985011,0,0,0,0
DHRS7C,0,0,0,1
GSG1L2,0,0,0,1
GLP2R,1,0,0,1
NPM1P45,0,0,0,0
RCVRN,1,0,0,0
GAS7,13,26,28,40
RPS27AP1,0,0,0,0
MYH13,2,1,0,1
LOC107985004,0,0,0,0
MYHAS,3,1,0,2
MYH8,0,0,0,0
MYH4,0,0,0,0
MYH1,0,0,0,0
MYH2,0,0,0,0
MYH3,1,2,3,0
SCO1,2,1,4,5
ADPRM,1,2,1,1
TMEM220,2,7,1,5
MAGOH2P,0,0,0,0
TMEM220-AS1,3,2,1,0
TMEM238L,0,0,0,0
PIRT,0,0,0,0
RNU6-1065P,0,0,0,0
RPL15P21,0,0,0,0
LOC105371536,0,0,0,0
RN7SL601P,0,0,0,0
SHISA6,2,2,1,7
DNAH9,10,10,0,6
LOC101928350,0,0,0,0
ZNF18,1,1,4,4
RPL21P122,0,0,0,0
MAP2K4,14,27,47,16
RNU11-2P,0,0,0,0
MIR744,0,0,0,0
LOC103156999,0,0,0,0
LINC00670,0,0,0,2
LOC105371540,0,0,0,0
MYOCD,1,1,1,2
MYOCD-AS1,0,0,0,0
ARHGAP44-AS1,0,0,0,0
ARHGAP44,3,8,5,4
MIR1269B,0,0,0,0
ELAC2,2,2,3,1
LINC02093,0,0,0,0
LOC105371543,0,0,0,0
HS3ST3A1,0,6,0,0
MIR548H3,0,0,0,0
LOC105371544,0,0,0,0
LOC107985014,0,0,0,0
LOC100506974,1,3,3,2
CDRT15P1,0,0,0,0
COX10-DT,0,4,0,2
COX10,4,3,2,5
CDRT15,0,0,0,0
HS3ST3B1,1,0,4,3
MGC12916,0,0,0,0
LOC107985080,1,2,0,1
LOC107984996,0,0,0,0
RPS18P12,1,1,2,1
LOC105371545,0,0,0,0
LINC02096,1,0,0,0
RPL23AP76,0,0,0,0
CDRT7,0,0,0,0
LOC101928475,0,0,0,0
CDRT8,0,0,0,0
LOC107984976,0,0,0,0
LOC105371547,1,2,0,0
PMP22,3,1,0,0
MIR4731,0,0,0,0
TEKT3,0,0,0,0
RNU6-799P,0,0,0,0
RN7SL792P,0,0,0,0
TVP23C-CDRT4,0,2,4,2
CDRT4,0,0,0,0
RPL9P2,0,0,0,0
CDRT3,0,0,0,0
TVP23C,0,0,0,0
PPIAP53,0,0,0,0
CDRT1,4,3,1,1
TRIM16,3,1,3,6
ZNF29P,0,0,0,0
ZNF286A-TBC1D26,0,1,0,0
ZNF286A,0,0,0,0
UBE2SP1,0,0,0,0
TBC1D26,0,0,0,0
TBC1D26-AS1,0,0,0,0
LOC105371559,1,1,1,0
CDRT15P2,0,0,0,0
ZSWIM5P1,0,0,0,0
RNA5SP436,0,0,0,0
IL6STP1,0,0,0,0
MEIS3P1,0,0,0,0
LINC02087,1,0,0,0
SPECC1P1,0,0,0,0
LOC105371557,0,0,0,0
ADORA2B,3,4,0,0
ZSWIM7,2,1,4,1
TTC19,1,9,12,13
NCOR1,9,35,36,32
RPLP1P11,0,0,0,0
RPL22P21,0,0,0,0
RNU6-314P,0,0,0,0
RNU6-862P,0,0,0,0
SNORD163,0,0,0,0
RN7SL442P,0,0,0,0
PIGL,8,12,6,12
MIR1288,0,0,0,0
CENPV,0,0,0,0
UBB,248,338,531,359
FTLP12,0,0,0,0
TRPV2,1,4,8,3
SNHG29,1,1,0,3
SNORD49B,0,0,0,0
SNORD49A,0,0,0,0
SNORD65,0,0,0,0
LRRC75A,0,1,1,0
LOC105371554,0,0,0,0
ZNF287,1,0,0,0
SRSF6P2,0,0,4,0
ZNF624,2,3,2,1
NEK4P2,0,0,0,0
CCDC144A,3,9,1,5
RNASEH1P2,0,0,0,0
RNU6-405P,0,0,0,0
RN7SL620P,0,0,0,0
UPF3AP1,0,0,0,0
USP32P1,1,1,1,3
SRP68P1,0,0,0,0
FAM106C,0,0,0,0
NOS2P4,0,0,0,0
LOC105371553,0,0,0,0
KRT16P6,0,0,0,1
LOC105371552,0,1,0,0
KRT16P2,0,0,0,0
LOC105371551,0,0,0,0
KRT17P1,0,0,0,0
KRT17P4,0,0,0,0
COTL1P1,0,0,0,0
LOC101929105,0,0,0,0
TBC1D27P,0,0,0,0
TNFRSF13B,1,1,0,4
LOC284191,0,1,0,0
LINC02090,0,0,0,0
MPRIP,6,15,16,7
RNU6-767P,0,0,0,0
RN7SL775P,0,0,0,0
PLD6,0,0,0,0
FLCN,3,5,3,5
ACTG1P24,0,0,0,0
COPS3,3,6,6,5
NT5M,1,4,5,6
RPL13P12,27,42,58,59
LOC644909,0,0,0,0
TSEN15P1,0,0,0,0
MED9,2,3,2,3
RASD1,0,0,0,0
PEMT,1,2,0,1
RNU6-468P,0,0,0,0
EEF1A1P43,0,0,0,0
SMCR2,0,0,0,0
RAI1,1,6,6,1
RAI1-AS1,0,0,0,0
SMCR5,0,0,0,0
SREBF1,2,4,8,2
MIR6777,0,0,0,0
MIR33B,0,0,0,0
TOM1L2,5,6,11,20
DRC3,1,0,1,0
LOC107984989,0,0,0,0
BRI3P3,0,0,0,0
LOC100419436,0,0,0,0
ATPAF2,2,3,4,3
GID4,0,0,1,5
DRG2,2,1,1,5
LOC105371566,0,0,0,0
MYO15A,1,0,0,0
LOC105371567,0,0,0,0
ALKBH5,1,10,6,8
LLGL1,0,0,0,0
FLII,0,2,5,4
MIEF2,0,0,0,0
TOP3A,1,5,7,3
RPL7AP65,0,0,0,0
RPL21P121,0,0,0,0
SMCR8,0,1,2,2
SHMT1,2,0,1,3
MIR6778,0,0,0,0
EVPLL,0,0,0,0
TBC1D3P4,0,0,0,0
LINC02076,0,0,0,0
YWHAEP2,0,0,0,0
KRT17P5,0,0,0,0
KRT17P2,0,1,0,0
LOC105371570,0,0,0,0
KRT16P1,0,0,0,0
